data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background,nickname,TEKS,machine_readable_teks,section_UUID
49e0db2c-26d0-4a5d-ae10-5644da180b14,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,10,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""5"" type=""a"">
<li> Area in Row e
          </li>
</ol>
</ol>
<p> Enter your answer here: </p>",<p>Check your answer with the solution: 9</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
d02a5393-96ee-4823-b3bd-575d5e8a35ef,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,11,multiple_choice,"<ol class=""os-raise-noindent"" start=""4"">
<li>Without calculating, predict whether the area of the rectangle will be greater than or less than 25 square
          meters if the length is 5.25 meters.</li>
</ol>",,greater than,less than,,,,,<p>Try again. Revisit activities 7.1.3.</p>,"<p>Correct! When the length is 5.25, the width will be 4.75, so it can be estimated that the product of those
        numbers will be less than 25.</p>",,,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
2c91b4ba-3408-4fa1-ba80-b510c31a9a90,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,12,multiple_choice,"<ol class=""os-raise-noindent"" start=""5"">
<li>Plot the points for length and area from your table. Do the values change in a linear way? Do they change in
          an exponential way?

        </li>
</ol>",,linear,exponential,linear and exponential,not linear and not exponential,,,"<p>Try again. Revisit activities 7.1.3 – 7.1.4 to test your understanding? Then come
        back and try this question again.</p>","<p>Try again. Revisit activities 7.1.3 – 7.1.4 to test your understanding? Then come
        back and try this question again.</p>","<p>Try again. Revisit activities 7.1.3 – 7.1.4 to test your understanding? Then come
        back and try this question again.</p>","<p>Correct! As the length increases, the area increases then decreases.</p>",,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
0b7d1133-8e47-4d76-a04a-36a5d5a241c9,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,13,open_ended,"<p>Use the following to answer questions 6 – 8.</p>
<p>Copies of a book are arranged in a stack. Each copy of a book is 2.1 cm thick.</p>
<table class=""os-raise-wideequaltable"">
<thead>
<tr>
<th scope=""col"">Row</th>
<th scope=""col"">Copies of book</th>
<th scope=""col"">Stack height in cm</th>
</tr>
</thead>
<tbody>
<tr>
<td>a</td>
<td>0</td>
<td> </td>
</tr>
<tr>
<td>b</td>
<td>1</td>
<td> </td>
</tr>
<tr>
<td>c</td>
<td>2</td>
<td> </td>
</tr>
<tr>
<td>d</td>
<td>3</td>
<td> </td>
</tr>
<tr>
<td>e</td>
<td>4</td>
<td> </td>
</tr>
</tbody>
</table>",<p>Check your answer with the solution: 0</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
38e1ff43-c26b-43fc-9560-947c7ee6ea56,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,14,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li> Stack height in Row b

          </li>
</ol>
</ol>
<p> Enter your answer here:</p>",<p>Check your answer with the solution: 2.1</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
419a0986-7b9f-40e3-828e-2fbe9ee4043e,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,15,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""3"" type=""a"">
<li> Stack height in Row c
          </li>
</ol>
</ol>
<p> Enter your answer here:</p>",<p>Check your answer with the solution: 4.2</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
4defe410-53c8-467c-b4cf-a2518bf97b3f,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,16,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""4"" type=""a"">
<li> Stack height in Row d

          </li>
</ol>
</ol>
<p> Enter your answer here:</p>",<p>Check your answer with the solution: 6.3</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
465ca85a-f0bd-4661-8ae6-478e3280142b,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,17,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""5"" type=""a"">
<li> Stack height in Row e
          </li>
</ol>
</ol>
<p dir=""ltr"" id=""docs-internal-guid-6914cf65-7fff-1a89-fad7-cce3243c16ca""> Enter your answer here:</p>",<p>Check your answer with the solution: 8.4</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
90ba40e9-2d43-41d8-b4e6-cc9fc03e6d17,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,18,open_ended,"<ol class=""os-raise-noindent"" start=""7"">
<li>What is the difference in the height of the stack of books when a new copy of the book is added?
        </li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 2.1</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
e2ebe3a0-0691-4779-920c-ad91d7934afc,002a35ca-0c06-4eb8-958c-1234ad4bed6b.html,PP_1,19,multiple_choice,"<ol class=""os-raise-noindent"" start=""8"">
<li>How high is a stack of \(b\) books, in centimeters?
        </li>
</ol>",,\((2.1)b\),\(2.1 +b\),\(2.1(b-1)\),\(2.1^b\),,,"<p>Correct! Each book is 2.1 cm, so multiply that by the number of books in the stack.</p>",<p>Try again. Revisit activity 7.1.4. </p>,<p>Try again. Revisit activity 7.1.4. </p>,<p>Try again. Revisit activity 7.1.4. </p>,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_1_5_PP_1,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,26efa948-7f15-4be2-b8c7-b24942af0903
fc849925-6fe7-4a85-8c37-8e6a82941051,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,0,multiple_choice,"<p>
        For questions 1 - 5, use the the three exponential functions defined below:
      </p>
<ul>
<li>\(f(x)=100 \cdot 3^x\)</li>
<li>\(g(x)=100 \cdot (3.5)^x\)</li>
<li>\(h(x)=100 \cdot 4^x\)</li>
</ul>
<ol class=""os-raise-noindent"">
<li> Which of these functions grows the least quickly?  </li>
</ol>",,f(x),g(x),h(x),,,,<p>Correct!</p>,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Try again. Revisit activity 5.12.2.  </p>,,,,A,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
68b4e6eb-d822-4062-8daa-2bb942ca1943,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,1,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"">
<li> Which function grows the most quickly? </li>
</ol>
</ol>",,f(x),g(x),h(x),,,,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Correct!</p>,,,,C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
fefa6cad-3510-4b34-bb22-a3c8f83ab3f6,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,2,multiple_choice,"<ol class=""os-raise-noindent"">
<p>The three given graphs represent the functions \(f\), \(g\), and \(h\) defined above.</p>
<br>
<p><img alt="""" height=""288"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/2444927a1ca141b0eb7e8e4cb8a5535e3d515ca9"" width=""300""/></p>
<br/>
<br/>
<ol class=""os-raise-noindent"" start=""3"">
<li>Which graph corresponds to \(f(x)\)?</li>
</ol>
</br></ol>",,Graph A,Graph B,Graph C,,,,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Correct!</p>,,,,C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
26ae9706-ccab-4825-92a7-7fd4c05d0223,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,3,multiple_choice,"<ol class=""os-raise-noindent"" start=""4"">
<li>Which graph corresponds to \(g(x)\)?</li>
</ol>",,Graph A,Graph B,Graph C,,,,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Correct!</p>,<p>Try again. Revisit activity 5.12.2.  </p>,,,,B,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
7fdbee7a-0aea-460f-ae0d-ff8702853a51,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,4,multiple_choice,"<ol class=""os-raise-noindent"" start=""5"">
<li>Which graph corresponds to \(h(x)\)?</li>
</ol>",,Graph A,Graph B,Graph C,,,,<p>Correct!</p>,<p>Try again. Revisit activity 5.12.2.  </p>,<p>Try again. Revisit activity 5.12.2.  </p>,,,,A,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
65995a95-e6ea-40fa-a207-2ec65cb4d679,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,5,multiple_choice,"<p>For questions 6 - 8, use the given graphs of three exponential equations.
      </p>",,Graph K,Graph L,Graph M,,,,<p>Try again. Revisit activities 5.12.2.</p>,<p>Try again. Revisit activities 5.12.2.</p>,<p>Correct!</p>,,,,C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
7f927dd8-8ee6-46c0-8e0c-419eb84279ad,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,6,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""7"">
<li>Which graph matches the equation \(y=50 \cdot 3^x\)</li>
</ol>
</ol>
</ol>",,Graph K,Graph L,Graph M,,,,<p>Try again. Revisit activities 5.12.2.</p>,<p>Correct!</p>,<p>Try again. Revisit activities 5.12.2.</p>,,,,B,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
93bf12cc-1d12-42da-95a4-6bec93e2bd2e,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,7,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""8"">
<li>Which graph matches the equation \(y=100 \cdot 3^x\)</li>
</ol>
</ol>
</ol>",,Graph K,Graph L,Graph M,,,,<p>Correct!</p>,<p>Try again. Revisit activities 5.12.2.</p>,<p>Try again. Revisit activities 5.12.2.</p>,,,,A,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
69c014bc-c939-4181-9282-4f5f66d0e9e5,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,8,open_ended,"<p>For questions 9 - 10, use the graph below. </p>
<p><br><img alt="""" class=""img-fluid atto_image_button_text-bottom"" height=""296"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/ae45c15b137051cffebf78e6eebe59553caa0d11"" width=""300""/></br></p>
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""9"">
<li> Written in the form \(f(x)=a \cdot b^x\), what is the value of \(a\)<em> </em>for each function? </li>
</ol>
</ol>",<p>Check your answer with the solution: 160</p>,,,,,,,,,,,,,,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
3781b9cd-ca4c-4fe0-81eb-5dffa0788c7c,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,9,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""10"">
<li>Which graph decreases the most quickly?</li>
<br>
</br></ol>
</ol>",,Graph A,Graph B,Graph C,,,,<p>Try again. Revisit activity 5.12.3. </p>,<p>Try again. Revisit activity 5.12.3. </p>,<p>Correct!</p>,,,,C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
899336df-b768-443d-b6de-9feb1fd0e752,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,10,multiple_choice,"<p>The graphs of \(y=50 \cdot 2^x\), \(y=200 \cdot 2^x\), and \(y=100 \cdot 2^x\) are shown.<br>
<br/>
<img alt="""" height=""356"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/e96bced7e4da7adf86f2dfe1ea3f8c4d446e192e"" width=""351""/><br/>
<br/>
<ol class=""os-raise-noindent"" start=""11"">
<li>Which is the graph of \(y=100 \cdot 2^x\)?</li>
</ol>
</br></p>",,Graph A,Graph B,Graph C,,,,<p>Try again. Revisit activities 5.12.4.</p>,<p>Correct!</p>,<p>Try again. Revisit activities 5.12.4.</p>,,,,B,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
d6125db6-2ebc-469e-a89d-2be4e6a30b80,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,11,multiple_choice,"<p>For questions 12 – 14, use the graph below:</p>
<p><img alt=""Graph of six exponential functions."" class=""img-fluid atto_image_button_text-bottom"" height=""318"" src=""https://k12.openstax.org/contents/raise/resources/a3588f5079a44777c05412324d2a3176b0b499d5"" width=""300""/></p>
<ol class=""os-raise-noindent"" start=""12"">
<li>Which of the functions graphed, \(y=a \cdot b^x\), has the smallest value for \(a\)?</li>
</ol>",,A,B,C,D,E,F,<p>Try again. Revisit activities 5.12.3 – 5.12.4.</p>,<p>Try again. Revisit activities 5.12.3 – 5.12.4.</p>,<p>Try again. Revisit activities 5.12.3 – 5.12.4.</p>,<p>Try again. Revisit activities 5.12.3 – 5.12.4.</p>,<p>Try again. Revisit activities 5.12.3 – 5.12.4.</p>,<p>Correct!</p>,F,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
47391196-f897-4c2a-af5f-a545678afce2,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,12,multiple_choice,"<ol class=""os-raise-noindent"" start=""13"">
<li>Which of the functions graphed, \(y=a \cdot b^x\), has the lowest value for \(b\)?</li>
</ol>",,A,B,C,D,E,F,"<p>Try again. Revisit activity 5.12.2. 
      </p>","<p>Try again. Revisit activity 5.12.2. 
      </p>",<p>Correct!</p>,"<p>Try again. Revisit activity 5.12.2. 
      </p>","<p>Try again. Revisit activity 5.12.2. 
      </p>","<p>Try again. Revisit activity 5.12.2. 
      </p>",C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
af7ac488-3fd7-429e-aafc-f9a4fdf1d9ca,0346a05e-9cea-4ba6-8fa5-5d5703070dc8.html,PP_2,13,multiple_choice,"<ol class=""os-raise-noindent"" start=""14"">
<li>What is the equation of the horizontal asymptote for \(f(x)=5 \cdot 2^x-3\)?</li>
</ol>",,\(y=2\),\(y=3\),\(y=-3\),\(y=5\),,,"<p>Try again. Revisit activity 5.12.2. 
      </p>","<p>Try again. Revisit activity 5.12.2. 
      </p>",<p>Correct!</p>,"<p>Try again. Revisit activity 5.12.2. 
      </p>",,,C,,Alg1_5_12_5_PP_2,"A1.3.E,A1.9.C,A1.9.D","2d409450-219a-5a3a-855e-fef386b69dfa,cc5e36e1-0279-5845-a28a-39cdd69d59f7,fc95a2e6-ee9b-59b4-b1ed-8be4d5c73f16",07b89a99-3049-459d-95d8-61a35ca24388
aa770c91-6152-463d-9f99-edbe3fb79379,06c9def6-63e7-438f-afd0-5266e63410cb.html,PP_3,0,multiple_choice,"<ol class=""os-raise-noindent"">
<li>Solve each equation and write the solutions using the ± notation, then choose the correct solution from the list.</li>
</ol>
<ol class=""os-raise-noindent"" type=""a"">
<li>\(x^2=144\)</li>
</ol>",,\(x= \pm\; 144\),\(x= \pm\; 72\),\(x= \pm\; 12\),\(x= \pm\; 24\),,,<p>Try again. Revisit activity 9.5.2.</p>,<p>Try again. Revisit activity 9.5.2.</p>,<p>Correct! \(x= \pm\; 12\)</p>,<p>Try again. Revisit activity 9.5.2.</p>,,,C,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_5_5_PP_3,"A1.11.A,A1.8.A","405ad834-2a5f-5791-afa8-12803e943b05,c663451e-af7c-541e-810a-0b632bfde4f0",204ba181-49b5-41e8-a810-1fa5f3c6106a
